timestamp,type,detail
1774016622.258064,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.74 outside 2.76±4σ
1774016622.272322,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.74 outside 2.76±4σ
1774016622.282335,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.74 outside 2.76±4σ
1774016622.293424,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.74 outside 2.76±4σ
1774016630.438971,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.76 outside 2.76±4σ
1774016630.456845,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.73 outside 2.76±4σ
1774016630.471372,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.70 outside 2.76±4σ
1774016630.48282,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.66 outside 2.76±4σ
1774016630.496219,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.63 outside 2.76±4σ
1774016630.504767,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.60 outside 2.76±4σ
1774016630.516407,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.58 outside 2.76±4σ
1774016630.529327,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.55 outside 2.76±4σ
1774016630.552133,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.55 outside 2.76±4σ
1774016630.563807,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.52 outside 2.76±4σ
1774016630.566895,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.50 outside 2.76±4σ
1774016630.574631,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.47 outside 2.76±4σ
1774016630.587592,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.45 outside 2.76±4σ
1774016630.603141,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.37 outside 2.76±4σ
1774016630.619313,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.23 outside 2.76±4σ
1774016630.632702,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.21 outside 2.76±4σ
1774016630.646221,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.19 outside 2.76±4σ
1774016630.650841,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.24 outside 2.76±4σ
1774016630.666404,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.22 outside 2.76±4σ
1774016630.694453,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.28 outside 2.76±4σ
1774016630.70347,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.26 outside 2.76±4σ
1774016630.715391,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.32 outside 2.76±4σ
1774016630.722897,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.30 outside 2.76±4σ
1774016630.745301,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.28 outside 2.76±4σ
1774016630.754328,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.26 outside 2.76±4σ
1774016630.770499,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.24 outside 2.76±4σ
1774016630.780213,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.22 outside 2.76±4σ
1774016630.800483,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.22 outside 2.76±4σ
1774016630.811929,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.21 outside 2.76±4σ
